"ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","logPVal","Significance"
"ENSMUSG00000027399",1002.31130973359,-0.010709558480049,0.197007850848094,-0.0543610746168018,0.956647490929672,0.979014604461677,0.00921082955558651,"Not significant"
"ENSMUSG00000027401",4.86184358615995,-0.418719795844134,0.816215594939388,-0.513001464858348,0.607950296010548,0.76702156890472,0.115192423372279,"Not significant"
"ENSMUSG00000027404",2922.45143379676,0.358235849339691,0.0706042748670147,5.07385494737308,3.8983626630052e-07,4.15811086678611e-06,5.3811039353529,"Not significant"
"ENSMUSG00000027405",1737.06521631909,0.957074605191912,0.13143927893109,7.28149616290635,3.30138043849789e-13,8.09067180854577e-12,11.092015415269,"Not significant"
"ENSMUSG00000027406",2022.40950280069,0.564328986607936,0.0792900935920866,7.11726977535385,1.10085885349716e-12,2.56523872408438e-11,10.5908722127244,"Not significant"
"ENSMUSG00000027408",23.0628131183249,0.911965381272464,0.62423313623581,1.46093715365978,0.144032689266779,0.29733708128432,0.52675092600215,"Not significant"
"ENSMUSG00000027411",1167.32251262389,0.297801560085665,0.10768809032209,2.76540849777309,0.00568515523474719,0.0229609426916996,1.6390102853769,"Not significant"
"ENSMUSG00000027419",4.79506232131441,-1.92729851145582,1.31850910511149,-1.46172559899983,0.143816419388642,0.297072765088986,0.527137161436766,"Not significant"
"ENSMUSG00000027420",203.821236517996,-0.220349486081968,0.114406066056412,-1.92602974367912,0.0541006600339452,0.14227229054123,0.846879676422131,"Not significant"
"ENSMUSG00000027422",9535.52167050137,0.215832193371752,0.0847899824537752,2.5454916621715,0.0109123969863524,0.0394437209108491,1.40402212276668,"Not significant"
"ENSMUSG00000027423",5077.1722318794,0.151886023218514,0.076565990700876,1.9837270023958,0.0472862816651154,0.12804617235105,0.892633399246807,"Not significant"
"ENSMUSG00000027424",324.9696978951,-0.236745762314096,0.109688306244509,-2.15835005954382,0.030900625399256,0.0913481524200093,1.03930023213092,"Not significant"
"ENSMUSG00000027425",1228.75017702578,0.232290606897779,0.126809204744449,1.83181187332497,0.0669794536699401,0.167653618810265,0.775587067869714,"Not significant"
"ENSMUSG00000027427",520.080894484609,-0.0535033735866225,0.108863945396182,-0.491470095006305,0.623093998200728,0.77811107045455,0.108958405783363,"Not significant"
"ENSMUSG00000027428",201.894281302515,-0.28957595545172,0.124934099692931,-2.31782960907754,0.0204585832385722,0.0657878716140292,1.18185416378118,"Not significant"
"ENSMUSG00000027429",1464.8391439402,0.318391166477055,0.149319722604771,2.13227804688463,0.0329839956694526,0.0962768056233315,1.01647832765308,"Not significant"
"ENSMUSG00000027430",91.2251163254876,0.300557432619708,0.201027607502062,1.49510525621027,0.134886974327633,0.283026717672558,0.548172565217521,"Not significant"
"ENSMUSG00000027433",2329.40074671312,-0.130898812438568,0.190634978157821,-0.686646352644692,0.492305611175901,0.674905985298565,0.170756720368593,"Not significant"
"ENSMUSG00000027435",833.529220262618,0.573402194221178,0.206879513848731,2.77167218519494,0.00557691684933183,0.0226030869759989,1.64583224381326,"Not significant"
"ENSMUSG00000027438",53.20667980445,-0.207852896573924,0.332230800239354,-0.625628016499908,0.531558958000802,0.707007296288144,0.150576104277601,"Not significant"
"ENSMUSG00000027439",660.51449255929,0.00423933763160402,0.086424652081877,0.0490524118927058,0.960877527527969,0.981121939262257,0.0082770127447601,"Not significant"
"ENSMUSG00000027447",6433.75647474804,-0.306437453644668,0.0602275596140209,-5.08799386208785,3.61871079721187e-07,3.88541578082958e-06,5.4105625002458,"Not significant"
"ENSMUSG00000027452",1838.82562525188,-0.5477227825954,0.118748680204982,-4.61245364285253,3.97943313980878e-06,3.5507944737853e-05,4.44967446469757,"Not significant"
"ENSMUSG00000027454",255.74315600483,2.40160572551048,0.149857756535058,16.0259020356323,8.42592516442878e-58,2.59919729596046e-55,54.5851607534752,"Up-regulated"
"ENSMUSG00000027455",1069.61977042186,0.297830067644492,0.0933033810062335,3.19206082815578,0.00141261580500986,0.0069747905372362,2.15646883033228,"Not significant"
"ENSMUSG00000027456",10.0249502759147,-0.164572600115419,0.737243339160252,-0.223226974560222,0.823358858905892,0.907661016732492,0.0420763167321094,"Not significant"
"ENSMUSG00000027459",180.357968892118,0.816750702415659,0.162626861878432,5.02223736584305,5.10730090254092e-07,5.3277126001063e-06,5.27345921093131,"Not significant"
"ENSMUSG00000027463",1163.73640456758,0.0353030688852611,0.131256708445311,0.268962015758382,0.787958912931256,0.887412697838782,0.0518743613284325,"Not significant"
"ENSMUSG00000027465",4491.54507189376,0.290091211088872,0.0914888174486817,3.17078326268225,0.0015202852803281,0.0074427215064502,2.12826823123985,"Not significant"
"ENSMUSG00000027466",1918.50173969305,-0.0666648990574642,0.0541995292569762,-1.22999037023709,0.21870071093811,0.398446575079332,0.399629901880616,"Not significant"
"ENSMUSG00000027469",1441.26513428615,2.12864252602213,0.137875689827347,15.4388531342087,8.96807552972507e-54,2.20614658031237e-51,50.6563656356375,"Up-regulated"
"ENSMUSG00000027472",558.931414179745,-0.106628564931184,0.136356286306638,-0.781984958811488,0.434223413219251,0.625694144949159,0.203637908995899,"Not significant"
"ENSMUSG00000027474",3.39910924543046,-1.07126367054506,1.09782713278574,-0.97580360199946,0.329161799437189,0.524682612390283,0.28010332777436,"Not significant"
"ENSMUSG00000027475",1742.11602332428,-0.322596160009918,0.0682524571773499,-4.72651349638111,2.2840761745917e-06,2.13100030614571e-05,4.67141648789378,"Not significant"
"ENSMUSG00000027478",46.6357314738774,-0.183188571721525,0.376135245974999,-0.487028465643184,0.626238158552578,0.779674759398447,0.108086525073166,"Not significant"
"ENSMUSG00000027479",4158.85742272116,0.560493630798536,0.0891720442800342,6.28553079974676,3.26735375965842e-10,5.45045089830058e-09,8.26356756844928,"Not significant"
"ENSMUSG00000027483",4.38781817198721,-1.31392880906534,0.836519813584893,-1.57070853281349,0.11625036628284,0.253501976923329,0.596018649492202,"Not significant"
"ENSMUSG00000027487",147.72956601193,0.518222919820093,0.186452089288508,2.77938918141173,0.00544612325428616,0.0221515193226867,1.65459648114157,"Not significant"
"ENSMUSG00000027488",248.227031962987,-0.169264306362569,0.172819183057147,-0.979430080436139,0.327367520331677,0.523021732886088,0.281480264715125,"Not significant"
"ENSMUSG00000027489",40.3643359922672,0.468186348999149,0.39640788567673,1.18107223876205,0.237574027174302,0.420791037521947,0.375933518845321,"Not significant"
"ENSMUSG00000027490",1078.34888729643,0.411264607042489,0.110213188922311,3.73153713329524,0.000190314949645957,0.00117751694728416,2.92903283361815,"Not significant"
"ENSMUSG00000027495",194.352727775842,-0.20071451091569,0.13541677414149,-1.48219828886172,0.138287541756503,0.288517864064618,0.53982729160877,"Not significant"
"ENSMUSG00000027496",386.496876924513,2.2681727241052,0.184205657978633,12.3132630614869,7.68519764701145e-35,7.98685192898505e-33,32.0976243670288,"Up-regulated"
"ENSMUSG00000027498",556.957704728738,0.495269608281349,0.146564234465575,3.37919827499033,0.000726975572103199,0.00388773892907363,2.41030290667517,"Not significant"
"ENSMUSG00000027499",11.1718967353406,-2.16683060438367,1.37269118191858,-1.57852737230755,0.114444504881157,0.250576217649887,0.601060150554756,"Not significant"
"ENSMUSG00000027500",12.0757935089465,-1.96017309149769,1.29298704813571,-1.51600365550758,0.129518428077271,0.274788333106297,0.561001710386572,"Not significant"
"ENSMUSG00000027502",2832.80030331529,-0.0580543139597403,0.071102968166088,-0.816482285579589,0.41422435107327,0.607825131286464,0.216221347439036,"Not significant"
"ENSMUSG00000027505",24.4365082346975,-0.773012310956354,0.497746773681527,-1.55302324762219,0.12041758077343,0.260324514023998,0.584484933680738,"Not significant"
"ENSMUSG00000027506",5038.84642348352,0.242132422302709,0.0428637609953064,5.64888420148719,1.61492587596768e-08,2.137906639888e-07,6.67001126389186,"Not significant"
"ENSMUSG00000027508",8354.1390803568,-0.384073589484406,0.1385870243633,-2.77135317140206,0.00558238424150759,0.0226158130809795,1.64558779393464,"Not significant"
"ENSMUSG00000027509",601.058330745169,0.0752842082397758,0.0897068812927606,0.8392244514006,0.401343368648519,0.59626229082756,0.224562655694266,"Not significant"
"ENSMUSG00000027510",39.178499402065,-0.236120207955964,0.348574196837048,-0.677388659569502,0.498159391651866,0.67986163043275,0.167579468550183,"Not significant"
"ENSMUSG00000027514",171.39515449757,0.288036192439512,0.223942552081007,1.28620572447223,0.198371273765874,0.372891286895332,0.428417764392747,"Not significant"
"ENSMUSG00000027519",1145.90401513,-0.0318361575798053,0.123697314296897,-0.257371453541768,0.796892037570668,0.892302365645792,0.049487955623718,"Not significant"
"ENSMUSG00000027522",1161.14481822353,-0.229977797931017,0.213378838244825,-1.07779103036987,0.281127023307375,0.472246743102733,0.325831028551473,"Not significant"
"ENSMUSG00000027523",8797.17135029661,-0.084354865181236,0.107347449529283,-0.785811545138059,0.431977901832095,0.623704200906756,0.205021330785362,"Not significant"
"ENSMUSG00000027531",1063.51648569672,0.486977957340575,0.0753265509824766,6.46489121019044,1.01371712343122e-10,1.82751192734345e-09,8.73813977991728,"Not significant"
"ENSMUSG00000027533",3763.16348786256,0.834276307364338,0.155764867833515,5.35599791511416,8.50854897083173e-08,1.00949414346242e-06,5.9958961962541,"Not significant"
"ENSMUSG00000027534",115.516876482348,0.000924288647328825,0.166244676143352,0.00555980900424034,0.995563937088724,0.998670693487711,0.000577694534723631,"Not significant"
"ENSMUSG00000027536",19.8758001402312,-0.738356808062162,0.351894392227119,-2.0982340849172,0.035884472030047,0.103010166828941,0.987119909471463,"Not significant"
"ENSMUSG00000027540",9098.61408767368,0.502093485128209,0.178309403299334,2.8158553381805,0.00486475662741946,0.0201195318785422,1.69638212823495,"Not significant"
"ENSMUSG00000027544",48.7014413388749,-0.560976294429931,0.315417079929996,-1.77852224918966,0.0753181210827998,0.183264350209482,0.736922008649813,"Not significant"
"ENSMUSG00000027546",26.4618211145473,0.614732593450885,0.725847190139513,0.846917370214975,0.397041179811466,0.592221809101634,0.22751560336669,"Not significant"
"ENSMUSG00000027550",425.566495258449,0.268795956062217,0.128175885665323,2.09708678560695,0.0359858935418501,0.103194607509564,0.986342996410633,"Not significant"
"ENSMUSG00000027551",366.791903921126,0.0532573505894898,0.11029746044807,0.48285201103578,0.629200817863013,0.781934307094884,0.106829731933261,"Not significant"
"ENSMUSG00000027552",81.4980942807633,-0.35396874501534,0.21374860742992,-1.65600491751224,0.0977208229731935,0.223161747786256,0.651380245886179,"Not significant"
"ENSMUSG00000027555",195.161287234714,1.35622910687962,0.141590870681569,9.5785067239943,9.84581183681714e-22,5.03535545359748e-20,19.2979698665032,"Up-regulated"
"ENSMUSG00000027559",2.6665275255464,-1.35275315180065,1.86865905644337,-0.723916514966273,0.469116990332435,0.655405669132567,0.183489806373931,"Not significant"
"ENSMUSG00000027562",9.29617529536794,-1.8655182630589,0.820551304262647,-2.27349375153973,0.0229964422442603,0.0722108351227912,1.14139763233362,"Not significant"
"ENSMUSG00000027566",1658.56703005486,0.16214135286614,0.0642283366945864,2.52445199752161,0.0115878829399912,0.0414501964026854,1.38247340729946,"Not significant"
"ENSMUSG00000027569",375.127010204601,0.0499580555710838,0.092270312419698,0.541431520724088,0.588210186014051,0.752206142988555,0.123663124177196,"Not significant"
"ENSMUSG00000027570",18.6256495217168,-1.0360014989121,0.448585814871535,-2.30948341335489,0.0209167710495486,0.0669151401593455,1.17447560803571,"Not significant"
"ENSMUSG00000027573",684.607610285135,0.164258639574514,0.0824106536871704,1.99317239004118,0.0462425733348879,0.125895671128745,0.89998920267387,"Not significant"
"ENSMUSG00000027575",843.597024002455,0.117717752596064,0.123799240869244,0.950876207071392,0.341667221237287,0.53786640563187,0.269325580284659,"Not significant"
"ENSMUSG00000027580",807.292352118525,-0.146571866046383,0.108758907484835,-1.34767688859711,0.17776232861033,0.34542876654466,0.46164149817738,"Not significant"
"ENSMUSG00000027581",13.2944266916735,-2.66506623988064,2.10625446862058,-1.26531066382783,0.205759985369797,0.38199651850178,0.417940595209641,"Not significant"
"ENSMUSG00000027582",1037.87642512007,-0.349754935805147,0.0989018622116677,-3.53638372406587,0.000405645024563204,0.00232545882223047,2.63349134629928,"Not significant"
"ENSMUSG00000027583",34.4252079942779,-0.50888526077579,0.424019381415703,-1.20014622698788,0.230082554942091,0.412340868014073,0.384743619180184,"Not significant"
"ENSMUSG00000027584",8.75295978912937,-0.00379894039878265,0.560586871545602,-0.00677672024018067,0.994593000932625,0.99834343075426,0.000720035441397713,"Not significant"
"ENSMUSG00000027589",515.525723590247,-0.899975138009026,0.214504885009264,-4.19559273892601,2.72158897205547e-05,0.000204767170278459,3.68873967127921,"Not significant"
"ENSMUSG00000027593",3001.68536930828,0.634126045691012,0.0644561390139549,9.83810162060316,7.71528649961841e-23,4.25962721118137e-21,20.3706284072849,"Not significant"
"ENSMUSG00000027597",607.236695232435,1.40945799581034,0.138883714553782,10.1484756534542,3.36579404737636e-24,2.03139259368671e-22,21.692206135288,"Up-regulated"
"ENSMUSG00000027598",1539.23572241857,-0.348989638251988,0.11092586108738,-3.14615216714051,0.00165433909845647,0.0080080995481576,2.09647053680911,"Not significant"
"ENSMUSG00000027599",729.794642157158,0.404890531754913,0.101274874913594,3.99793662643729,6.3897052188962e-05,0.000444602689667128,3.35202791432246,"Not significant"
"ENSMUSG00000027601",268.885835125384,-0.0298262249200624,0.196473136511484,-0.151808157846144,0.879338247683231,0.938340627359758,0.0276394796071302,"Not significant"
"ENSMUSG00000027602",525.742053404403,-0.582813093723796,0.130131504069471,-4.47864717995312,7.51175703192687e-06,6.32591253526068e-05,4.19887681711777,"Not significant"
"ENSMUSG00000027605",104.390343717455,1.02064693734338,0.256710708354864,3.97586428662916,7.01241094802396e-05,0.000483774207894561,3.31535728948315,"Up-regulated"
"ENSMUSG00000027610",229.580028279167,0.53358418898055,0.124857421554821,4.27354803852223,1.92386811307715e-05,0.000149673550478548,3.8248549391099,"Not significant"
"ENSMUSG00000027611",64.3269344733763,-0.986131272457758,0.246461680210299,-4.00115454709357,6.30341696125958e-05,0.000439339097858706,3.35720014608883,"Not significant"
"ENSMUSG00000027613",1289.92721427233,0.524081447799948,0.0853666375885685,6.13918343985623,8.29467395681796e-10,1.31483436930506e-08,7.88112895213799,"Not significant"
"ENSMUSG00000027615",1228.3868676058,-0.127829824072884,0.0913881716149099,-1.39875677359573,0.161885932825784,0.323243548358558,0.490470134476151,"Not significant"
"ENSMUSG00000027618",860.96214998449,0.0524023397340155,0.0723865861452224,0.723923347191504,0.469112795602177,0.655405669132567,0.183489806373931,"Not significant"
"ENSMUSG00000027620",5691.47134337946,-0.19687574126439,0.108377136628334,-1.81658002221956,0.0692814447232331,0.171977978892747,0.764527159241481,"Not significant"
"ENSMUSG00000027624",1045.43965335718,-0.584960519337057,0.13366904641784,-4.37618532497427,1.20774338826299e-05,9.76749272055883e-05,4.01021690377068,"Not significant"
"ENSMUSG00000027628",441.320436735472,0.0328549809403976,0.139250908624303,0.235940872953582,0.813478551403654,0.901728809123256,0.0449240549302791,"Not significant"
"ENSMUSG00000027630",2034.54104530068,0.439723125392314,0.266163849154443,1.65207681955773,0.0985188917439526,0.224456757579364,0.648867315032876,"Not significant"
"ENSMUSG00000027634",950.848991712933,0.0113695108679603,0.169694503190763,0.0669998771567701,0.946581800996824,0.974357559352345,0.0112816411115487,"Not significant"
"ENSMUSG00000027635",236.210378970086,1.948583876918,0.190196228719288,10.2451236285759,1.24465659437672e-24,7.77770297592194e-23,22.1091486462209,"Up-regulated"
"ENSMUSG00000027636",20.0289493758296,-0.727246026925918,0.466486753181812,-1.55898537732426,0.118999841145749,0.258021076963795,0.588344816380972,"Not significant"
"ENSMUSG00000027637",1634.65711342268,0.290286259148186,0.0770632862508364,3.76685544142669,0.000165316658607732,0.0010380497393805,2.98378183625544,"Not significant"
"ENSMUSG00000027639",6724.68754121806,-0.65701781698914,0.110984999103037,-5.91987946388298,3.22177657353028e-09,4.78319373032754e-08,7.32028202884822,"Not significant"
"ENSMUSG00000027641",2097.33895799316,0.809900377880479,0.111099317670925,7.28987715549612,3.10237770025288e-13,7.63184914262209e-12,11.1173702228394,"Not significant"
"ENSMUSG00000027642",6138.22113764244,0.477886497164633,0.136992661244942,3.488409472608,0.000485903329459953,0.00272683953356186,2.56434041825166,"Not significant"
"ENSMUSG00000027646",65.6385460169483,-1.38224784699605,0.366188357425527,-3.77469086323193,0.000160206209094342,0.00100922122124455,2.99601362599779,"Down-regulated"
"ENSMUSG00000027649",649.223395767825,0.409822777149324,0.0847543436098212,4.83541916194882,1.32865361740819e-06,1.28399077079616e-05,4.89143809792348,"Not significant"
"ENSMUSG00000027650",588.017277301105,0.470692217250122,0.154122816127919,3.05400737590635,0.00225806529008305,0.0104733271712348,1.97991532953762,"Not significant"
"ENSMUSG00000027651",756.61221927089,0.621260825306551,0.146086257251676,4.2526986247327,2.11209737809068e-05,0.000162770289489801,3.78842486411615,"Not significant"
"ENSMUSG00000027652",2066.64132384407,-0.159887632732783,0.0978491251304611,-1.63402209799634,0.102254210665237,0.230454404507504,0.637414987105419,"Not significant"
"ENSMUSG00000027654",196.587794395632,2.17846360650252,0.179871516765115,12.1112205294142,9.21131938472675e-34,9.3235823397281e-32,31.0304171894215,"Up-regulated"
"ENSMUSG00000027655",374.690038010635,0.202587018903261,0.128993230205829,1.570524426592,0.116293156241658,0.253566834780701,0.595907550528638,"Not significant"
"ENSMUSG00000027660",3679.46391036779,-0.379078121434149,0.147601805002925,-2.56824854836048,0.0102213838511073,0.0374514279340909,1.42653161903064,"Not significant"
"ENSMUSG00000027663",623.166154725075,0.124368978733999,0.0968588992999535,1.28402221822542,0.199134181463456,0.374055063073729,0.42706446242818,"Not significant"
"ENSMUSG00000027665",1362.22693850744,-0.162614509298779,0.154407881073143,-1.05314902431534,0.292272697173777,0.485099290876692,0.31416936022977,"Not significant"
"ENSMUSG00000027667",468.767187095322,-0.15874762895715,0.108089976008878,-1.46866189464332,0.141924517806287,0.29422396459935,0.5313219567975,"Not significant"
"ENSMUSG00000027668",863.998066806112,0.57207845363658,0.271381195170434,2.10802540418212,0.035028792057041,0.101046392286854,0.995479187719006,"Not significant"
"ENSMUSG00000027669",26.8800351699298,1.10452523461014,0.618262028146566,1.78650019623768,0.0740183054827692,0.180832313856366,0.742723960610908,"Not significant"
"ENSMUSG00000027670",9.91050356448683,1.33336362800449,0.72564451699878,1.83748873831391,0.0661377774758019,0.165987960481175,0.779923411274469,"Not significant"
"ENSMUSG00000027671",824.542456315635,0.791197679511501,0.125615678258042,6.29855835261432,3.00426629517911e-10,5.05935105550355e-09,8.29590518495624,"Not significant"
"ENSMUSG00000027673",810.001308832207,0.49487852438074,0.0778234608650998,6.35898890745258,2.03086070665192e-10,3.5082441753843e-09,8.4549101871613,"Not significant"
"ENSMUSG00000027676",11.177382463363,-0.304786846368069,0.517599728146611,-0.588846612148408,0.55596417416088,0.726894829444291,0.138528420359779,"Not significant"
"ENSMUSG00000027677",1427.34445566693,0.150799578776627,0.0995429117884662,1.51492030991704,0.129792586329125,0.275066985819643,0.560561531517811,"Not significant"
"ENSMUSG00000027678",2324.80019527288,-0.0708083170179162,0.137732587692889,-0.514099954150297,0.6071821094749,0.766531352749905,0.11547007688553,"Not significant"
"ENSMUSG00000027679",399.757525995011,0.969554417247502,0.112011940400314,8.65581306584331,4.89410193402358e-18,1.8504275678174e-16,15.7327279100354,"Not significant"
"ENSMUSG00000027680",1487.14694619351,-0.00557514766856464,0.116080212133444,-0.0480284069618649,0.961693603243218,0.981439557077598,0.0081364416941018,"Not significant"
"ENSMUSG00000027692",10.736163161087,-2.30562845181777,0.876831131483943,-2.62950113086854,0.00855102474868569,0.0323119997989418,1.49063616254042,"Down-regulated"
"ENSMUSG00000027694",11.2715229173598,3.9850031477557,3.17395169687625,1.25553364648797,0.209285101742973,0.386510184098921,0.412839058434674,"Not significant"
"ENSMUSG00000027695",1152.88625857971,-0.233302612031695,0.170621090626722,-1.36737264528513,0.17150853197977,0.337187335406661,0.472128745631795,"Not significant"
"ENSMUSG00000027698",13935.6139229118,-0.647151707717076,0.0774529961702335,-8.35541218179223,6.52046281633617e-17,2.24280839597659e-15,14.6492078267846,"Not significant"
"ENSMUSG00000027699",634.163088889453,1.68300867185337,0.149014490747882,11.2942618090803,1.40076039703625e-29,1.1342657315001e-27,26.9452851886488,"Up-regulated"
"ENSMUSG00000027706",3050.72709068631,-0.0790115922156612,0.090423080819551,-0.873798940486637,0.382227757550907,0.578791821742584,0.237477614037382,"Not significant"
"ENSMUSG00000027708",1010.09440226669,0.128388867336672,0.184070774030196,0.697497296966928,0.485491630411156,0.668856059986292,0.174667333771232,"Not significant"
"ENSMUSG00000027709",338.432305591253,0.185156827040326,0.135603770350194,1.36542536068254,0.17211939749949,0.33801216360197,0.471067671053216,"Not significant"
"ENSMUSG00000027710",951.094015933044,0.281429158772741,0.120646428258674,2.33267708654696,0.0196650996788404,0.0637590168766405,1.19545838810413,"Not significant"
"ENSMUSG00000027712",11145.6153722972,-0.132805384967126,0.050487880224856,-2.63044089741252,0.00852741955912691,0.0322290687888122,1.49175224260193,"Not significant"
"ENSMUSG00000027714",529.319593764331,0.636918085762534,0.121747132605512,5.23148325658141,1.68155268364476e-07,1.89995900313676e-06,5.72125577004905,"Not significant"
"ENSMUSG00000027715",1641.35525922225,2.42884337100558,0.143519918595402,16.9233887168844,3.02512833029715e-64,1.15275184256853e-61,60.9382641749279,"Up-regulated"
"ENSMUSG00000027716",3.12494672719501,-3.04165203385616,2.49021460658069,-1.22144172868404,0.221918815844027,0.402160599320479,0.39560048057145,"Not significant"
"ENSMUSG00000027722",273.302254802412,0.859160291492415,0.214795579597999,3.99989745180221,6.33699373933914e-05,0.000441250936332199,3.3553143600325,"Not significant"
"ENSMUSG00000027737",532.183286199115,-0.0235067041311919,0.243810307647008,-0.0964139061963909,0.923191848028572,0.961490406034956,0.0170550448907803,"Not significant"
"ENSMUSG00000027739",461.392538471267,-0.607722273686312,0.142014085203992,-4.27930985024033,1.87473723456519e-05,0.000146319853078474,3.83469674361174,"Not significant"
"ENSMUSG00000027742",659.328675970482,0.0638646305533572,0.102601089854906,0.622455674142173,0.533642281611306,0.709066327145775,0.149313138348509,"Not significant"
"ENSMUSG00000027746",1152.3321158043,0.352434734107248,0.124576897344328,2.82905371397334,0.00466858626297882,0.0193948921408145,1.71231263126265,"Not significant"
"ENSMUSG00000027750",8.08611359745039,-3.16069715076642,0.924863496405392,-3.41747421435801,0.000632050810716681,0.00343588124628475,2.46396185501964,"Down-regulated"
"ENSMUSG00000027751",1245.90534275789,-0.314698747891098,0.092540572988455,-3.40065700620158,0.00067224118730057,0.00362797423882235,2.44033580539833,"Not significant"
"ENSMUSG00000027752",653.643548334971,0.792569337621164,0.0875024061677659,9.05768620924084,1.33246938043626e-19,5.67877410951717e-18,17.2457454063546,"Not significant"
"ENSMUSG00000027763",8417.92670545622,-0.283888490195962,0.0805036072258026,-3.52640707638963,0.000421238956977848,0.00240351083085951,2.6191539164844,"Not significant"
"ENSMUSG00000027770",999.206167989133,0.174491465347059,0.10634129218217,1.64086275205443,0.100825908520782,0.228400828324149,0.641302325400118,"Not significant"
"ENSMUSG00000027774",999.640435145114,0.678862085164292,0.120022734283442,5.65611247916675,1.54840014428126e-08,2.06815178034103e-07,6.68441759181325,"Not significant"
"ENSMUSG00000027775",4433.1122689174,0.419177873888131,0.0578908367622335,7.24083287325347,4.4593765092094e-13,1.08059255710693e-11,10.9663380281151,"Not significant"
"ENSMUSG00000027777",2.99689022701031,-0.748105648493614,1.35180374668933,-0.553412912433317,0.579980699077305,0.744868153969624,0.127920593118596,"Not significant"
"ENSMUSG00000027778",151.600228235675,1.2577981242565,0.392757602697264,3.20247938071361,0.00136250053795067,0.00675825305118259,2.17016555084542,"Up-regulated"
"ENSMUSG00000027782",2238.55897007187,0.126765578719565,0.0778612598178866,1.62809565393705,0.103504604949722,0.232690185791898,0.63322193362907,"Not significant"
"ENSMUSG00000027784",58.5944986646007,-0.630539223258804,0.266189090252933,-2.36876433463019,0.0178476216599742,0.0589034318294869,1.22985940162732,"Not significant"
"ENSMUSG00000027787",608.779889016247,0.339042445252544,0.142758363862678,2.37493927556269,0.0175518374702758,0.0581193405004839,1.23567932243021,"Not significant"
"ENSMUSG00000027796",3.85758828501229,0.404337554566794,1.03774918346779,0.389629364212689,0.696810635353327,0.829365814179754,0.0812538698872084,"Not significant"
"ENSMUSG00000027797",3.28289261621072,-0.0715131298899508,1.3764542054443,-0.0519546016184876,0.958564867185863,0.97994615325302,0.00879778756012442,"Not significant"
"ENSMUSG00000027799",4.8480594233235,-1.27566692228084,0.989618052452602,-1.28904976937245,0.197380784686918,0.371479582568814,0.430065051139948,"Not significant"
"ENSMUSG00000027800",3.98608045682804,-0.539690804588161,1.15646869755638,-0.466671346771884,0.64073503287801,0.789603337282895,0.102591024775498,"Not significant"
"ENSMUSG00000027803",1496.30771237689,-0.0630498898289368,0.118492555237239,-0.532100010019211,0.59465673045642,0.75755876104163,0.12058367489645,"Not significant"
"ENSMUSG00000027804",1378.36574489329,0.234107564359741,0.116669357922106,2.00658997811613,0.04479333930526,0.122555787140423,0.911666176343274,"Not significant"
"ENSMUSG00000027805",20.0528215066426,-1.3928392301356,0.704278041207383,-1.97768373943305,0.0479643957788285,0.129452112417867,0.887890858292549,"Not significant"
"ENSMUSG00000027806",1213.96349356134,-0.288073950828337,0.0732623360958693,-3.93208797561916,8.42112341958091e-05,0.000569634920070085,3.24440339519829,"Not significant"
"ENSMUSG00000027808",6811.8516124665,-0.0634908312008791,0.0666511285347297,-0.9525844887652,0.340800639361268,0.537047685382116,0.269987150838848,"Not significant"
"ENSMUSG00000027809",1106.25931223621,0.412209400395771,0.0741169740037695,5.56160590656071,2.67303382739849e-08,3.44252746200545e-07,6.46312258656854,"Not significant"
"ENSMUSG00000027810",1358.66245400175,0.0894318451131368,0.101135442114312,0.88427798646545,0.376546168594546,0.573090942161987,0.241776455615107,"Not significant"
"ENSMUSG00000027811",193.039237993931,1.60068974562753,0.150492772106722,10.6363230819644,2.01941909975056e-26,1.3867629252492e-24,23.8579977776119,"Up-regulated"
"ENSMUSG00000027822",682.7652276045,-0.10093773537868,0.0852038998830378,-1.18466097816227,0.236151516837425,0.419141664556812,0.377639166205673,"Not significant"
"ENSMUSG00000027823",1187.2331669855,0.533366986919125,0.0832191848451521,6.40918302566378,1.46301477612413e-10,2.57771796547565e-09,8.58876460162115,"Not significant"
"ENSMUSG00000027824",66.1902327410419,-0.211757673580396,0.207055698713061,-1.02270874405564,0.306445575854082,0.501512700728272,0.299718064066574,"Not significant"
"ENSMUSG00000027827",11.8363040811446,-0.603675393451158,0.638309270141183,-0.945741228727001,0.344280588295662,0.54075397663767,0.267000278129377,"Not significant"
"ENSMUSG00000027828",4418.75346571957,0.119909626438937,0.0774965644425147,1.54728957730614,0.121793433889916,0.262563322017568,0.580765941452578,"Not significant"
"ENSMUSG00000027829",3175.28310332092,-0.408236898257865,0.127708824984437,-3.19662245978392,0.00139046789779284,0.00687416767379953,2.16277987881535,"Not significant"
"ENSMUSG00000027831",5.85754658008354,-0.502458880982241,0.869898162282705,-0.577606555304975,0.563529780174336,0.73269016616737,0.135079637323977,"Not significant"
"ENSMUSG00000027834",13.5098937746651,-0.257573147129832,0.812620459237129,-0.316966111549341,0.751269316464607,0.864887618990176,0.0630403198452261,"Not significant"
"ENSMUSG00000027835",1164.1078523679,-0.0237338144403699,0.0884820846548419,-0.268232993525782,0.788519980053577,0.88758165608811,0.0517916820394374,"Not significant"
"ENSMUSG00000027840",25.3985210396956,-1.03899308874919,0.381141671012592,-2.72600234445335,0.00641065430015725,0.0255087337570139,1.59331109905349,"Down-regulated"
